165,22,10,0.125,0.375,-0.625,-0.125,-0.375,0.125,-0.125,-0.375,-0.125,-0.375
139,74,10,-0.875,-0.875,-0.375,-0.625,-0.625,-0.375,-0.625,-0.375,-0.375,-0.375
144,117,10,0.125,0.375,-0.625,-0.375,0.125,0.375,-0.375,0.875,-0.375,-0.875
33,14,20,-0.625,-0.375,-0.375,0.125,0.375,0.625,0.875,-0.375,0.125,-0.125,-0.625,0.125,0.875,0.125,0.625,-0.125,0.125,0.125,-0.375,-0.625
81,66,20,-0.125,-0.125,0.375,-0.125,-0.375,-0.125,0.125,0.375,0.125,-0.625,0.375,-0.375,0.375,0.625,-0.375,0.625,-0.375,-0.625,0.375,0.625
118,97,21,0.125,0.625,0.125,-0.875,0.375,0.375,0.125,0.375,-0.375,0.375,-0.375,0.375,0.375,0.375,0.125,0.625,0.375,0.125,0.625,0.375,-0.125
123,68,22,0.125,-0.375,0.625,-0.125,-0.375,-0.625,-0.375,0.875,0.625,-0.625,-0.375,0.875,-0.125,-0.125,0.125,-0.375,-0.875,-0.375,-0.375,-0.375,-0.375,-0.875
112,96,21,-0.125,0.125,-0.625,-0.375,-0.625,-0.375,-0.375,-0.125,-0.625,-0.375,0.625,-0.375,0.125,-0.875,-0.625,0.125,-0.375,-0.375,-0.125,-0.375,-0.375
49,20,30,0.125,0.375,0.125,-0.375,0.125,-0.375,0.375,0.375,0.375,-0.375,0.375,0.375,0.125,0.625,-0.125,0.125,0.875,0.375,0.125,-0.375,0.375,0.375,0.125,0.625,-0.125,0.125,0.875,0.375,0.125,-0.375
144,45,10,0.125,-0.875,-0.875,-0.875,0.375,-0.625,-0.125,-0.375,0.125,0.375
39,15,20,-0.625,-0.625,0.625,-0.125,0.625,0.125,0.125,-0.125,-0.625,0.875,0.625,0.125,-0.375,0.375,-0.625,-0.625,0.375,-0.625,0.625,0.375
80,1,20,-0.125,-0.125,-0.375,0.875,-0.125,-0.625,-0.625,-0.375,-0.375,-0.375,0.375,-0.375,0.375,-0.375,-0.625,-0.125,-0.875,-0.625,-0.375,-0.375
192,101,10,0.125,-0.375,-0.125,0.375,-0.125,-0.125,0.375,-0.125,0.125,-0.125
196,115,10,-0.375,-0.625,-0.625,-0.375,-0.125,-0.625,-0.375,-0.375,-0.125,-0.625
184,59,10,0.125,-0.875,-0.625,0.375,-0.375,-0.375,-0.375,0.375,0.375,-0.625
